crime_id,station_id,district,crime_type,modus_operandi,incident_date,incident_time,incident_year,incident_month,incident_day_of_week,incident_hour,latitude,longitude,location_type,severity,weapons_used,property_loss_inr,status,fir_number,io_officer,offender_ids,victim_ids,solved,days_to_solve,district_id,crime_type_id,modus_operandi_id,location_type_id,weapon_id,case_status_id,io_officer_id
986,32,Ballari,Assault,Road rage,2023-07-23,17:22:00,2023,7,Sunday,17,15.177782,76.96802,Public Transport,4,Blunt Object,0,Open,FIR/2023/032/0986,CQ,"[199, 358]","[494, 544]",1,137,9,1,4,4,1,4,95
987,25,Kalaburagi,Kidnapping,Child abduction,2021-11-20,09:26:00,2021,11,Saturday,9,17.383575,76.809541,Commercial,5,None,0,Under Investigation,FIR/2021/025/0987,BW,"[111, 75]",[521],0,318,7,5,16,1,4,6,75
988,38,Shivamogga,Assault,Gang fight,2025-04-02,15:46:00,2025,4,Wednesday,15,14.029968,75.5852,Road,4,Blunt Object,0,Pending Trial,FIR/2025/038/0988,DI,"[184, 251]","[324, 355]",1,,11,1,3,6,1,5,113
989,6,Bengaluru Urban,Theft,Chain snatching,2022-06-06,15:59:00,2022,6,Monday,15,12.90402,77.601249,Public Transport,2,None,54564,Open,FIR/2022/006/0989,P,[182],[475],1,,1,9,29,4,4,4,16
990,14,Tumakuru,Theft,Pickpocket,2020-06-24,22:25:00,2020,6,Wednesday,22,13.225598,77.224756,Residence,3,None,268056,Under Investigation,FIR/2020/014/0990,AN,"[296, 86]",[573],0,242,4,9,31,5,4,6,40
991,34,Hassan,Assault,Brawl,2021-12-04,10:28:00,2021,12,Saturday,10,12.989222,76.065054,Residence,4,None,0,Open,FIR/2021/034/0991,CW,"[279, 179, 77]",[484],0,241,10,1,1,5,4,4,101
992,17,Dakshina Kannada,Fraud,Cheque fraud,2024-11-24,09:45:00,2024,11,Sunday,9,12.870937,74.973172,Park,3,None,383077,Under Investigation,FIR/2024/017/0992,AW,"[323, 203]",[161],0,187,5,4,12,3,4,6,49
993,6,Bengaluru Urban,Theft,Pickpocket,2023-05-28,19:34:00,2023,5,Sunday,19,13.022001,77.505517,Public Transport,2,None,5628,Cold Case,FIR/2023/006/0993,P,"[107, 354]",[215],1,335,1,9,31,4,4,3,16
994,34,Hassan,Theft,Vehicle theft,2023-01-17,21:09:00,2023,1,Tuesday,21,13.040339,76.027698,Park,3,None,74210,Closed - Acquitted,FIR/2023/034/0994,CV,[105],[446],0,213,10,9,32,3,4,1,100
995,26,Kalaburagi,Theft,Chain snatching,2024-10-12,20:24:00,2024,10,Saturday,20,17.322799,76.876555,Commercial,3,None,477040,Under Investigation,FIR/2024/026/0995,BY,[106],"[261, 383]",1,298,7,9,29,1,4,6,77
996,30,Ballari,Theft,House break-in,2023-04-03,16:21:00,2023,4,Monday,16,15.043365,76.976328,Public Transport,3,None,435230,Closed - Convicted,FIR/2023/030/0996,CJ,[209],[595],0,61,9,9,30,4,4,2,88
997,23,Belagavi,Theft,Pickpocket,2024-07-28,23:36:00,2024,7,Sunday,23,15.829469,74.553094,Residence,3,None,366021,Under Investigation,FIR/2024/023/0997,BO,"[63, 169]","[340, 382]",0,,6,9,31,5,4,6,67
998,4,Bengaluru Urban,Robbery,Dacoity,2022-03-01,15:41:00,2022,3,Tuesday,15,12.924599,77.558562,Public Transport,4,None,492002,Under Investigation,FIR/2022/004/0998,J,[30],"[314, 509]",1,55,1,7,24,4,4,6,10
999,6,Bengaluru Urban,Theft,House break-in,2021-10-13,16:20:00,2021,10,Wednesday,16,12.956096,77.518178,Public Transport,2,None,21169,Under Investigation,FIR/2021/006/0999,P,[279],[182],0,122,1,9,30,4,4,6,16
1000,2,Bengaluru Urban,Theft,House break-in,2025-12-25,19:00:00,2025,12,Thursday,19,12.993922,77.502856,Residence,2,None,93370,Closed - Convicted,FIR/2025/002/1000,D,[35],[317],1,,1,9,30,5,4,2,4
1001,19,Dakshina Kannada,Cybercrime,Phishing,2022-01-11,19:20:00,2022,1,Tuesday,19,12.80843,74.967624,Road,3,None,0,Open,FIR/2022/019/1001,BE,[254],[91],0,363,5,2,8,6,4,4,57
1002,20,Belagavi,Drug Offence,Trafficking,2024-08-13,21:28:00,2024,8,Tuesday,21,15.807733,74.586016,Commercial,5,Blunt Object,0,Closed - Convicted,FIR/2024/020/1002,BH,[200],[584],0,,6,3,11,1,1,2,60
1003,11,Mysuru,Theft,Vehicle theft,2022-04-05,16:45:00,2022,4,Tuesday,16,12.362245,76.533989,Residence,2,None,352121,Under Investigation,FIR/2022/011/1003,AE,"[101, 140, 235]",[73],0,,3,9,32,5,4,6,31
1004,1,Bengaluru Urban,Cybercrime,Investment scam,2023-02-24,07:57:00,2023,2,Friday,7,12.87964,77.53374,Park,3,None,0,Under Investigation,FIR/2023/001/1004,C,"[310, 387]",[592],0,,1,2,6,3,4,6,3
1005,15,Tumakuru,Theft,Chain snatching,2025-10-27,21:22:00,2025,10,Monday,21,13.252828,77.085019,Market,3,None,55004,Under Investigation,FIR/2025/015/1005,AQ,"[288, 315]",[525],0,,4,9,29,2,4,6,43
1006,30,Ballari,Robbery,Armed robbery,2020-07-28,21:58:00,2020,7,Tuesday,21,15.021453,76.802377,Park,5,None,342608,Closed - Acquitted,FIR/2020/030/1006,CK,[301],[597],1,,9,7,23,3,4,1,89
1007,17,Dakshina Kannada,Fraud,Insurance fraud,2023-02-09,22:54:00,2023,2,Thursday,22,12.832256,75.009567,Commercial,3,None,121770,Under Investigation,FIR/2023/017/1007,AW,"[381, 219]",[352],0,201,5,4,14,1,4,6,49
1008,2,Bengaluru Urban,Kidnapping,Human trafficking,2022-11-27,17:21:00,2022,11,Sunday,17,13.072305,77.524832,Market,5,None,0,Under Investigation,FIR/2022/002/1008,E,"[169, 321]",[582],0,161,1,5,17,2,4,6,5
1009,29,Dharwad,Assault,Domestic violence,2025-07-28,18:26:00,2025,7,Monday,18,15.530268,74.90509,Market,4,None,0,Under Investigation,FIR/2025/029/1009,CI,[159],"[224, 314]",1,344,8,1,2,2,4,6,87
1010,7,Bengaluru Rural,Fraud,Impersonation,2025-03-22,21:06:00,2025,3,Saturday,21,13.24326,77.654071,Public Transport,4,Blunt Object,280285,Under Investigation,FIR/2025/007/1010,U,[14],[3],1,365,2,4,13,4,1,6,21
1011,33,Hassan,Robbery,Armed robbery,2022-08-25,17:26:00,2022,8,Thursday,17,13.031764,76.011475,Residence,5,None,401069,Cold Case,FIR/2022/033/1011,CT,[350],[192],0,82,10,7,23,5,4,3,98
1012,30,Ballari,Theft,House break-in,2021-05-01,15:39:00,2021,5,Saturday,15,15.082396,76.966993,Public Transport,3,None,39235,Under Investigation,FIR/2021/030/1012,CJ,[66],[494],1,125,9,9,30,4,4,6,88
1013,23,Belagavi,Robbery,Mugging,2025-01-23,23:58:00,2025,1,Thursday,23,15.738519,74.476358,Commercial,5,Knife,295489,Under Investigation,FIR/2025/023/1013,BQ,[38],[317],1,283,6,7,25,1,3,6,69
1014,37,Shivamogga,Theft,Pickpocket,2021-08-27,19:43:00,2021,8,Friday,19,13.998467,75.650357,Residence,3,None,88531,Closed - Acquitted,FIR/2021/037/1014,DF,[225],[106],1,,11,9,31,5,4,1,110
1015,2,Bengaluru Urban,Robbery,Mugging,2023-03-06,18:35:00,2023,3,Monday,18,12.9112,77.475649,Park,4,Knife,26767,Open,FIR/2023/002/1015,F,[190],[349],0,256,1,7,25,3,3,4,6
1016,32,Ballari,Assault,Road rage,2022-06-05,08:41:00,2022,6,Sunday,8,15.117786,77.038079,Road,4,None,0,Under Investigation,FIR/2022/032/1016,CQ,[308],[421],1,339,9,1,4,6,4,6,95
1017,10,Mysuru,Kidnapping,Child abduction,2020-03-12,09:43:00,2020,3,Thursday,9,12.190697,76.625989,Public Transport,5,None,0,Pending Trial,FIR/2020/010/1017,AC,"[347, 12, 206]",[39],0,175,3,5,16,4,4,5,29
1018,7,Bengaluru Rural,Theft,Pickpocket,2022-04-28,10:54:00,2022,4,Thursday,10,13.152841,77.45566,Residence,3,None,381742,Open,FIR/2022/007/1018,S,[244],"[118, 392]",0,,2,9,31,5,4,4,19
1019,15,Tumakuru,Assault,Brawl,2021-10-07,13:58:00,2021,10,Thursday,13,13.373612,77.032509,Road,4,None,0,Open,FIR/2021/015/1019,AR,[173],[492],0,,4,1,1,6,4,4,44
1020,9,Bengaluru Rural,Murder,Domestic dispute,2025-03-12,11:47:00,2025,3,Wednesday,11,13.187567,77.460694,Park,5,Firearm,0,Closed - Convicted,FIR/2025/009/1020,AA,[287],[555],0,100,2,6,19,3,2,2,27
1021,10,Mysuru,Theft,Pickpocket,2020-11-20,23:26:00,2020,11,Friday,23,12.308618,76.735769,Park,2,None,169892,Open,FIR/2020/010/1021,AB,[361],[516],0,291,3,9,31,3,4,4,28
1022,27,Dharwad,Fraud,Cheque fraud,2024-10-13,09:28:00,2024,10,Sunday,9,15.489531,75.107836,Public Transport,4,None,131390,Under Investigation,FIR/2024/027/1022,CB,"[91, 186, 237]",[564],1,357,8,4,12,4,4,6,80
1023,39,Udupi,Theft,House break-in,2025-05-14,19:29:00,2025,5,Wednesday,19,13.233586,74.726254,Residence,2,None,286133,Under Investigation,FIR/2025/039/1023,DK,[315],[465],1,,12,9,30,5,4,6,115
1024,33,Hassan,Fraud,Land grab,2024-06-30,06:46:00,2024,6,Sunday,6,13.041336,76.070937,Public Transport,4,None,338414,Under Investigation,FIR/2024/033/1024,CU,[14],[201],1,,10,4,15,4,4,6,99
1025,26,Kalaburagi,Assault,Brawl,2022-04-04,20:44:00,2022,4,Monday,20,17.363603,76.80502,Park,4,Blunt Object,0,Open,FIR/2022/026/1025,BX,"[296, 189, 326]",[478],0,,7,1,1,3,1,4,76
1026,9,Bengaluru Rural,Assault,Road rage,2022-09-02,18:43:00,2022,9,Friday,18,13.098569,77.543438,Market,4,Knife,0,Closed - Convicted,FIR/2022/009/1026,Z,[296],[570],1,,2,1,4,2,3,2,26
1027,31,Ballari,Theft,Chain snatching,2025-06-13,09:23:00,2025,6,Friday,9,15.134489,76.957127,Residence,3,None,117930,Under Investigation,FIR/2025/031/1027,CM,"[29, 242]","[60, 292]",1,195,9,9,29,5,4,6,91
1028,29,Dharwad,Cybercrime,Phishing,2024-08-15,05:42:00,2024,8,Thursday,5,15.572767,74.909782,Road,4,Firearm,0,Closed - Convicted,FIR/2024/029/1028,CH,"[293, 1, 27]",[53],0,25,8,2,8,6,2,2,86
1029,10,Mysuru,Robbery,Mugging,2025-04-23,19:43:00,2025,4,Wednesday,19,12.326212,76.688199,Park,4,Firearm,191089,Pending Trial,FIR/2025/010/1029,AD,"[17, 42]",[177],0,,3,7,25,3,2,5,30
1030,22,Belagavi,Cybercrime,Investment scam,2023-08-09,19:55:00,2023,8,Wednesday,19,15.838013,74.451916,Market,4,None,0,Open,FIR/2023/022/1030,BN,"[86, 178]",[265],1,109,6,2,6,2,4,4,66
1031,29,Dharwad,Theft,House break-in,2021-01-15,15:15:00,2021,1,Friday,15,15.526334,75.034826,Market,3,None,300641,Closed - Convicted,FIR/2021/029/1031,CG,[228],[405],1,,8,9,30,2,4,2,85
1032,25,Kalaburagi,Drug Offence,Possession,2025-12-11,15:21:00,2025,12,Thursday,15,17.230917,76.905272,Park,5,Knife,0,Closed - Convicted,FIR/2025/025/1032,BV,[337],[372],0,302,7,3,10,3,3,2,74
1033,40,Udupi,Theft,Pickpocket,2022-05-16,14:32:00,2022,5,Monday,14,13.288878,74.632932,Park,2,None,323591,Closed - Convicted,FIR/2022/040/1033,DO,[131],[28],1,125,12,9,31,3,4,2,119
1034,21,Belagavi,Theft,Chain snatching,2021-03-23,08:57:00,2021,3,Tuesday,8,15.895654,74.391321,Public Transport,3,None,355167,Under Investigation,FIR/2021/021/1034,BI,"[191, 355]","[548, 257]",0,,6,9,29,4,4,6,61
1035,21,Belagavi,Assault,Domestic violence,2020-11-08,20:22:00,2020,11,Sunday,20,15.828592,74.497719,Market,4,Knife,0,Closed - Convicted,FIR/2020/021/1035,BJ,[338],[204],1,,6,1,2,2,3,2,62
1036,10,Mysuru,Theft,Chain snatching,2022-12-20,17:22:00,2022,12,Tuesday,17,12.403385,76.678447,Residence,2,None,431298,Closed - Convicted,FIR/2022/010/1036,AB,[172],"[304, 560]",0,,3,9,29,5,4,2,28
1037,7,Bengaluru Rural,Drug Offence,Possession,2020-09-20,23:30:00,2020,9,Sunday,23,13.139892,77.622623,Residence,5,Blunt Object,0,Under Investigation,FIR/2020/007/1037,T,[157],[302],0,,2,3,10,5,1,6,20
1038,17,Dakshina Kannada,Cybercrime,Identity theft,2020-11-26,06:27:00,2020,11,Thursday,6,12.767759,74.950628,Park,3,None,0,Under Investigation,FIR/2020/017/1038,AY,[139],[148],0,,5,2,5,3,4,6,51
1039,40,Udupi,Assault,Gang fight,2025-04-11,11:18:00,2025,4,Friday,11,13.343953,74.834135,Park,3,None,0,Closed - Convicted,FIR/2025/040/1039,DP,"[36, 121]",[119],1,,12,1,3,3,4,2,120
1040,1,Bengaluru Urban,Cybercrime,Investment scam,2022-01-15,13:29:00,2022,1,Saturday,13,13.089451,77.711689,Park,3,Blunt Object,0,Open,FIR/2022/001/1040,C,[129],[256],0,,1,2,6,3,1,4,3
1041,19,Dakshina Kannada,Assault,Domestic violence,2024-09-24,18:50:00,2024,9,Tuesday,18,12.82151,75.091069,Residence,3,None,0,Open,FIR/2024/019/1041,BE,[185],[412],0,,5,1,2,5,4,4,57
1042,2,Bengaluru Urban,Cybercrime,Phishing,2022-10-30,21:01:00,2022,10,Sunday,21,13.083872,77.499113,Residence,3,None,0,Open,FIR/2022/002/1042,E,[362],[307],0,334,1,2,8,5,4,4,5
1043,32,Ballari,Theft,Chain snatching,2021-10-25,15:19:00,2021,10,Monday,15,15.229241,76.901809,Park,3,None,366230,Open,FIR/2021/032/1043,CP,"[54, 67]",[215],0,,9,9,29,3,4,4,94
1044,4,Bengaluru Urban,Sexual Assault,Rape,2020-11-13,21:44:00,2020,11,Friday,21,12.934812,77.681424,Public Transport,5,Knife,0,Closed - Convicted,FIR/2020/004/1044,J,[206],[363],0,322,1,8,28,4,3,2,10
1045,36,Shivamogga,Cybercrime,Identity theft,2023-10-18,22:04:00,2023,10,Wednesday,22,14.029469,75.573695,Park,4,Knife,0,Under Investigation,FIR/2023/036/1045,DB,[222],[324],0,275,11,2,5,3,3,6,106
1046,33,Hassan,Sexual Assault,Eve-teasing,2025-12-21,21:28:00,2025,12,Sunday,21,12.965601,75.990969,Park,5,Firearm,0,Open,FIR/2025/033/1046,CT,[113],"[172, 554]",1,9,10,8,26,3,2,4,98
1047,14,Tumakuru,Fraud,Impersonation,2025-11-12,08:18:00,2025,11,Wednesday,8,13.324103,77.206748,Market,4,None,407789,Under Investigation,FIR/2025/014/1047,AP,[200],[555],0,,4,4,13,2,4,6,42
1048,2,Bengaluru Urban,Drug Offence,Possession,2020-01-26,15:58:00,2020,1,Sunday,15,12.986249,77.674079,Residence,4,None,0,Under Investigation,FIR/2020/002/1048,F,[41],"[8, 417]",1,,1,3,10,5,4,6,6
1049,41,Udupi,Drug Offence,Trafficking,2022-09-21,14:57:00,2022,9,Wednesday,14,13.267191,74.77819,Road,4,Knife,0,Under Investigation,FIR/2022/041/1049,DR,"[232, 256]",[38],1,,12,3,11,6,3,6,122
1050,14,Tumakuru,Theft,Vehicle theft,2025-03-08,18:47:00,2025,3,Saturday,18,13.415879,77.038152,Market,3,None,85572,Closed - Convicted,FIR/2025/014/1050,AN,[230],"[24, 320]",1,211,4,9,32,2,4,2,40
1051,34,Hassan,Cybercrime,Identity theft,2025-01-16,04:41:00,2025,1,Thursday,4,12.911823,76.080037,Market,4,Knife,0,Under Investigation,FIR/2025/034/1051,CX,"[276, 36, 185]",[432],1,176,10,2,5,2,3,6,102
1052,25,Kalaburagi,Cybercrime,Phishing,2023-02-14,22:42:00,2023,2,Tuesday,22,17.273194,76.875371,Park,4,None,0,Pending Trial,FIR/2023/025/1052,BW,[117],[183],0,274,7,2,8,3,4,5,75
1053,30,Ballari,Sexual Assault,Rape,2020-04-28,20:42:00,2020,4,Tuesday,20,15.23328,76.858796,Public Transport,5,Knife,0,Open,FIR/2020/030/1053,CL,"[161, 299]","[286, 164]",0,,9,8,28,4,3,4,90
1054,14,Tumakuru,Theft,Vehicle theft,2020-07-12,22:55:00,2020,7,Sunday,22,13.356121,77.004245,Public Transport,3,None,75382,Under Investigation,FIR/2020/014/1054,AN,[370],"[511, 94]",1,,4,9,32,4,4,6,40
1055,21,Belagavi,Sexual Assault,Eve-teasing,2020-11-06,18:34:00,2020,11,Friday,18,15.956895,74.465534,Commercial,5,Firearm,0,Under Investigation,FIR/2020/021/1055,BK,[235],[203],0,,6,8,26,1,2,6,63
1056,33,Hassan,Drug Offence,Possession,2023-07-29,17:23:00,2023,7,Saturday,17,13.045212,76.068642,Commercial,5,Blunt Object,0,Under Investigation,FIR/2023/033/1056,CU,"[298, 342]","[362, 507]",0,176,10,3,10,1,1,6,99
1057,21,Belagavi,Sexual Assault,Molestation,2024-05-03,19:36:00,2024,5,Friday,19,15.749615,74.405236,Park,5,Knife,0,Pending Trial,FIR/2024/021/1057,BK,[147],"[573, 230]",1,,6,8,27,3,3,5,63
1058,24,Kalaburagi,Theft,Pickpocket,2025-01-30,16:49:00,2025,1,Thursday,16,17.444064,76.753666,Park,3,None,329857,Closed - Convicted,FIR/2025/024/1058,BR,"[202, 333]",[69],0,152,7,9,31,3,4,2,70
1059,19,Dakshina Kannada,Robbery,Armed robbery,2022-04-17,20:50:00,2022,4,Sunday,20,12.756322,75.021362,Market,4,Blunt Object,74184,Under Investigation,FIR/2022/019/1059,BC,"[135, 238]",[526],0,124,5,7,23,2,1,6,55
1060,12,Mysuru,Drug Offence,Possession,2021-11-21,21:18:00,2021,11,Sunday,21,12.244375,76.696228,Commercial,4,None,0,Closed - Acquitted,FIR/2021/012/1060,AJ,[103],"[447, 240]",0,46,3,3,10,1,4,1,36
1061,36,Shivamogga,Sexual Assault,Rape,2021-11-05,17:30:00,2021,11,Friday,17,13.949819,75.462771,Road,5,None,0,Closed - Acquitted,FIR/2021/036/1061,DC,[245],[259],0,209,11,8,28,6,4,1,107
1062,1,Bengaluru Urban,Theft,Pickpocket,2021-04-11,12:51:00,2021,4,Sunday,12,13.082776,77.709175,Road,2,None,105973,Under Investigation,FIR/2021/001/1062,B,[258],[485],0,,1,9,31,6,4,6,2
1063,30,Ballari,Assault,Gang fight,2020-12-23,11:31:00,2020,12,Wednesday,11,15.216053,76.829234,Market,4,None,0,Under Investigation,FIR/2020/030/1063,CL,[14],[89],1,157,9,1,3,2,4,6,90
1064,36,Shivamogga,Theft,Pickpocket,2025-12-03,17:04:00,2025,12,Wednesday,17,13.972483,75.520584,Road,3,None,354471,Closed - Convicted,FIR/2025/036/1064,DB,[97],[587],0,112,11,9,31,6,4,2,106
1065,13,Mysuru,Robbery,Dacoity,2022-04-27,22:28:00,2022,4,Wednesday,22,12.231841,76.622849,Market,4,None,36283,Pending Trial,FIR/2022/013/1065,AM,"[205, 251]",[308],0,281,3,7,24,2,4,5,39
1066,37,Shivamogga,Theft,Pickpocket,2025-09-04,03:18:00,2025,9,Thursday,3,14.005054,75.455341,Residence,3,None,142832,Pending Trial,FIR/2025/037/1066,DF,[106],[24],1,253,11,9,31,5,4,5,110
1067,5,Bengaluru Urban,Theft,Chain snatching,2024-05-19,20:03:00,2024,5,Sunday,20,12.970624,77.557821,Residence,2,None,39448,Closed - Acquitted,FIR/2024/005/1067,M,"[184, 363]","[471, 156]",1,101,1,9,29,5,4,1,13
1068,32,Ballari,Kidnapping,Human trafficking,2020-11-10,23:41:00,2020,11,Tuesday,23,15.180641,77.035785,Residence,5,Blunt Object,0,Closed - Convicted,FIR/2020/032/1068,CR,[395],"[451, 32]",1,237,9,5,17,5,1,2,96
1069,2,Bengaluru Urban,Theft,House break-in,2024-07-07,20:55:00,2024,7,Sunday,20,12.946857,77.639341,Residence,2,None,361770,Under Investigation,FIR/2024/002/1069,D,[367],[254],1,,1,9,30,5,4,6,4
1070,34,Hassan,Fraud,Cheque fraud,2025-07-22,18:17:00,2025,7,Tuesday,18,13.021064,76.027796,Public Transport,4,Knife,466381,Under Investigation,FIR/2025/034/1070,CX,[153],[32],1,,10,4,12,4,3,6,102
1071,34,Hassan,Assault,Domestic violence,2022-09-23,17:21:00,2022,9,Friday,17,12.888049,76.118965,Market,4,None,0,Closed - Convicted,FIR/2022/034/1071,CW,[269],"[333, 555]",0,58,10,1,2,2,4,2,101
1072,14,Tumakuru,Cybercrime,Online fraud,2024-09-19,22:13:00,2024,9,Thursday,22,13.342551,77.036922,Park,4,None,0,Under Investigation,FIR/2024/014/1072,AO,"[220, 254]",[212],0,124,4,2,7,3,4,6,41
1073,35,Hassan,Theft,House break-in,2022-08-22,14:16:00,2022,8,Monday,14,13.011332,76.079491,Market,3,None,139328,Open,FIR/2022/035/1073,CY,"[141, 265]",[492],0,205,10,9,30,2,4,4,103
1074,15,Tumakuru,Theft,House break-in,2023-11-14,15:36:00,2023,11,Tuesday,15,13.313813,77.026539,Road,3,None,392847,Closed - Convicted,FIR/2023/015/1074,AQ,[155],[106],1,58,4,9,30,6,4,2,43
1075,20,Belagavi,Drug Offence,Distribution,2024-04-02,14:04:00,2024,4,Tuesday,14,15.82119,74.402175,Road,5,Blunt Object,0,Closed - Convicted,FIR/2024/020/1075,BG,[16],"[385, 78]",0,364,6,3,9,6,1,2,59
1076,41,Udupi,Theft,House break-in,2022-11-23,14:47:00,2022,11,Wednesday,14,13.453646,74.713246,Commercial,2,None,423076,Open,FIR/2022/041/1076,DR,"[399, 119]",[92],1,,12,9,30,1,4,4,122
1077,18,Dakshina Kannada,Vandalism,Arson,2023-12-21,20:26:00,2023,12,Thursday,20,12.730679,74.925408,Market,2,None,0,Pending Trial,FIR/2023/018/1077,BA,[45],[424],0,,5,10,33,2,4,5,53
1078,34,Hassan,Robbery,Dacoity,2025-04-15,08:43:00,2025,4,Tuesday,8,12.910556,76.186038,Residence,5,Blunt Object,192754,Closed - Convicted,FIR/2025/034/1078,CV,"[228, 381, 107]",[544],0,348,10,7,24,5,1,2,100
1079,41,Udupi,Assault,Domestic violence,2022-11-25,19:49:00,2022,11,Friday,19,13.358561,74.719633,Public Transport,3,None,0,Closed - Convicted,FIR/2022/041/1079,DQ,"[185, 17, 279]",[194],1,,12,1,2,4,4,2,121
1080,41,Udupi,Theft,House break-in,2022-02-12,20:30:00,2022,2,Saturday,20,13.229042,74.787947,Commercial,2,None,459419,Closed - Convicted,FIR/2022/041/1080,DR,[250],"[339, 591]",0,146,12,9,30,1,4,2,122
1081,40,Udupi,Drug Offence,Trafficking,2023-09-10,20:08:00,2023,9,Sunday,20,13.456333,74.802478,Public Transport,4,None,0,Under Investigation,FIR/2023/040/1081,DN,[357],[363],1,213,12,3,11,4,4,6,118
1082,5,Bengaluru Urban,Cybercrime,Investment scam,2022-04-18,15:19:00,2022,4,Monday,15,13.010543,77.542896,Public Transport,3,None,0,Under Investigation,FIR/2022/005/1082,O,"[300, 95]",[121],1,,1,2,6,4,4,6,15
1083,33,Hassan,Cybercrime,Online fraud,2020-07-08,15:05:00,2020,7,Wednesday,15,12.99843,76.212129,Market,4,None,0,Under Investigation,FIR/2020/033/1083,CT,[350],[291],0,139,10,2,7,2,4,6,98
1084,37,Shivamogga,Robbery,Mugging,2021-01-03,21:58:00,2021,1,Sunday,21,13.851595,75.617447,Park,5,None,335495,Under Investigation,FIR/2021/037/1084,DE,"[126, 161]",[154],0,,11,7,25,3,4,6,109
1085,23,Belagavi,Fraud,Impersonation,2021-05-25,05:13:00,2021,5,Tuesday,5,15.762945,74.590162,Road,4,None,179123,Under Investigation,FIR/2021/023/1085,BP,[327],[484],0,,6,4,13,6,4,6,68
1086,30,Ballari,Kidnapping,Human trafficking,2025-11-07,06:17:00,2025,11,Friday,6,15.192568,76.801887,Commercial,5,Firearm,0,Under Investigation,FIR/2025/030/1086,CK,"[62, 60]","[123, 78]",1,299,9,5,17,1,2,6,89
1087,33,Hassan,Theft,Chain snatching,2024-01-27,19:11:00,2024,1,Saturday,19,12.959274,76.200695,Market,3,None,401287,Under Investigation,FIR/2024/033/1087,CS,[375],"[529, 560]",1,,10,9,29,2,4,6,97
1088,31,Ballari,Vandalism,Arson,2025-07-22,05:00:00,2025,7,Tuesday,5,15.153876,77.014365,Residence,3,None,0,Open,FIR/2025/031/1088,CN,"[175, 125]",[98],0,,9,10,33,5,4,4,92
1089,11,Mysuru,Drug Offence,Trafficking,2025-06-01,06:37:00,2025,6,Sunday,6,12.273984,76.616808,Park,4,None,0,Closed - Acquitted,FIR/2025/011/1089,AG,"[76, 278]",[209],0,207,3,3,11,3,4,1,33
1090,34,Hassan,Theft,Pickpocket,2020-01-05,18:12:00,2020,1,Sunday,18,13.065606,75.98261,Public Transport,3,None,272727,Closed - Convicted,FIR/2020/034/1090,CV,"[304, 11]",[252],0,,10,9,31,4,4,2,100
1091,28,Dharwad,Drug Offence,Distribution,2022-07-09,15:02:00,2022,7,Saturday,15,15.540657,75.068391,Commercial,5,Blunt Object,0,Open,FIR/2022/028/1091,CF,[264],[517],0,226,8,3,9,1,1,4,84
1092,27,Dharwad,Kidnapping,Ransom,2024-08-05,21:03:00,2024,8,Monday,21,15.530526,75.049367,Residence,5,Firearm,0,Under Investigation,FIR/2024/027/1092,CC,[175],[453],1,,8,5,18,5,2,6,81
1093,33,Hassan,Theft,Pickpocket,2025-01-03,15:17:00,2025,1,Friday,15,13.025375,75.981138,Residence,3,None,31986,Open,FIR/2025/033/1093,CS,"[21, 100, 158]",[136],0,,10,9,31,5,4,4,97
1094,4,Bengaluru Urban,Theft,Chain snatching,2022-11-13,22:10:00,2022,11,Sunday,22,12.940692,77.580992,Commercial,2,None,406616,Closed - Convicted,FIR/2022/004/1094,L,[314],"[34, 473]",1,264,1,9,29,1,4,2,12
1095,22,Belagavi,Theft,Vehicle theft,2023-01-18,19:25:00,2023,1,Wednesday,19,15.818043,74.407735,Park,3,None,12962,Open,FIR/2023/022/1095,BL,"[103, 247]",[589],0,,6,9,32,3,4,4,64
1096,26,Kalaburagi,Drug Offence,Trafficking,2022-05-05,15:08:00,2022,5,Thursday,15,17.265032,76.952598,Park,5,None,0,Under Investigation,FIR/2022/026/1096,BY,[273],"[410, 164]",0,173,7,3,11,3,4,6,77
1097,38,Shivamogga,Theft,Pickpocket,2022-08-12,15:45:00,2022,8,Friday,15,13.993937,75.615851,Residence,3,None,343398,Under Investigation,FIR/2022/038/1097,DH,"[4, 279]",[320],1,137,11,9,31,5,4,6,112
1098,13,Mysuru,Theft,Vehicle theft,2021-05-22,16:40:00,2021,5,Saturday,16,12.370367,76.56993,Residence,2,None,188768,Closed - Convicted,FIR/2021/013/1098,AK,[205],[85],0,238,3,9,32,5,4,2,37
1099,15,Tumakuru,Assault,Road rage,2021-04-10,17:26:00,2021,4,Saturday,17,13.310454,77.001275,Commercial,4,Knife,0,Closed - Convicted,FIR/2021/015/1099,AR,"[322, 198, 152]",[366],1,,4,1,4,1,3,2,44
1100,35,Hassan,Fraud,Impersonation,2021-10-06,03:18:00,2021,10,Wednesday,3,12.936302,76.015213,Park,4,Knife,323349,Under Investigation,FIR/2021/035/1100,CZ,"[102, 332]","[439, 535]",0,,10,4,13,3,3,6,104
1101,41,Udupi,Fraud,Cheque fraud,2022-06-24,17:29:00,2022,6,Friday,17,13.366625,74.841389,Market,3,Knife,11983,Under Investigation,FIR/2022/041/1101,DS,"[266, 112]",[83],0,,12,4,12,2,3,6,123
