CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
797,100010005202500003,202500003,2025-03-18,8,5,1,1,2,7,2,1,2025-03-15 07:19:00,2025-03-15 10:05:00,2025-03-15 12:43:00,12.875508,77.557429,Masked FIR summary for burglary case 0797.
798,100090042202400002,202400002,2024-01-22,94,42,1,2,1,3,2,9,2024-01-19 22:44:00,2024-01-20 01:27:00,2024-01-20 01:32:00,15.066492,76.889178,Masked FIR summary for kidnapping case 0798.
799,100010007202100004,202100004,2021-12-12,13,7,1,1,1,2,3,1,2021-12-11 21:22:00,2021-12-12 00:42:00,2021-12-12 03:34:00,13.007603,77.553478,Masked FIR summary for assault case 0799.
800,100050025202500002,202500002,2025-07-18,55,25,1,2,1,1,5,5,2025-07-14 06:47:00,2025-07-14 10:34:00,2025-07-14 13:34:00,12.787494,74.884516,Masked FIR summary for murder case 0800.
801,100060030202300006,202300006,2023-03-26,67,30,1,1,3,10,2,6,2023-03-23 21:54:00,2023-03-23 22:53:00,2023-03-23 23:28:00,15.792231,74.473622,Masked FIR summary for cyber fraud case 0801.
802,800040020202300001,202300001,2023-08-25,44,20,8,2,1,3,2,4,2023-08-23 11:57:00,2023-08-23 14:56:00,2023-08-23 15:20:00,13.380841,77.106592,Masked FIR summary for kidnapping case 0802.
803,100010005202100003,202100003,2021-08-03,8,5,1,2,1,4,3,1,2021-08-02 17:40:00,2021-08-02 19:27:00,2021-08-02 22:23:00,12.875947,77.564722,Masked FIR summary for sexual assault case 0803.
804,100030014202300003,202300003,2023-01-08,30,14,1,1,5,15,5,3,2023-01-06 13:44:00,2023-01-06 17:24:00,2023-01-06 18:53:00,12.347,76.688701,Masked FIR summary for rioting case 0804.
805,100110048202300004,202300004,2023-02-19,107,48,1,1,3,9,3,11,2023-02-16 09:54:00,2023-02-16 11:49:00,2023-02-16 12:32:00,13.973833,75.582142,Masked FIR summary for fraud case 0805.
806,400060027202300001,202300001,2023-10-12,59,27,4,1,5,15,2,6,2023-10-08 05:08:00,2023-10-08 08:46:00,2023-10-08 08:53:00,15.795289,74.379436,Masked FIR summary for rioting case 0806.
807,100050025202100005,202100005,2021-09-16,56,25,1,1,5,15,3,5,2021-09-15 07:50:00,2021-09-15 10:06:00,2021-09-15 10:23:00,12.752532,74.957522,Masked FIR summary for rioting case 0807.
808,400030015202500001,202500001,2025-09-07,32,15,4,1,3,11,2,3,2025-09-03 10:16:00,2025-09-03 10:55:00,2025-09-03 11:53:00,12.325237,76.573959,Masked FIR summary for cheque fraud case 0808.
809,100020011202200006,202200006,2022-06-25,22,11,1,1,3,9,4,2,2022-06-24 14:38:00,2022-06-24 17:08:00,2022-06-24 18:48:00,13.184933,77.448548,Masked FIR summary for fraud case 0809.
810,100010003202000003,202000003,2020-01-04,2,3,1,1,2,8,3,1,2019-12-31 20:32:00,2019-12-31 21:30:00,2019-12-31 22:33:00,12.919819,77.573828,Masked FIR summary for vandalism case 0810.
811,100100045202300002,202300002,2023-11-03,101,45,1,1,3,11,4,10,2023-11-02 09:55:00,2023-11-02 11:49:00,2023-11-02 12:45:00,13.006527,76.17597,Masked FIR summary for cheque fraud case 0811.
812,100020012202400003,202400003,2024-08-10,25,12,1,2,2,6,3,2,2024-08-08 15:37:00,2024-08-08 17:35:00,2024-08-08 18:32:00,13.120178,77.535134,Masked FIR summary for robbery case 0812.
813,100010004202500006,202500006,2025-03-30,4,4,1,2,4,13,4,1,2025-03-26 13:22:00,2025-03-26 15:42:00,2025-03-26 17:41:00,12.962268,77.617526,Masked FIR summary for drug trafficking case 0813.
814,100080037202300001,202300001,2023-11-10,82,37,1,1,4,12,2,8,2023-11-08 13:24:00,2023-11-08 14:25:00,2023-11-08 14:53:00,15.447202,75.008528,Masked FIR summary for drug possession case 0814.
815,100100045202200005,202200005,2022-07-17,102,45,1,2,1,4,3,10,2022-07-13 08:55:00,2022-07-13 11:46:00,2022-07-13 14:28:00,13.027373,76.189108,Masked FIR summary for sexual assault case 0815.
816,100010007202400002,202400002,2024-01-04,15,7,1,1,3,9,3,1,2023-12-31 05:04:00,2023-12-31 07:45:00,2023-12-31 09:32:00,13.052756,77.553864,Masked FIR summary for fraud case 0816.
817,100060028202300005,202300005,2023-08-06,63,28,1,2,1,3,5,6,2023-08-04 09:37:00,2023-08-04 09:59:00,2023-08-04 10:19:00,15.883402,74.403282,Masked FIR summary for kidnapping case 0817.
818,100120053202100003,202100003,2021-07-14,120,53,1,1,3,10,3,12,2021-07-11 18:08:00,2021-07-11 19:26:00,2021-07-11 21:10:00,13.378718,74.777437,Masked FIR summary for cyber fraud case 0818.
819,300080037202100001,202100001,2021-01-25,84,37,3,2,2,6,2,8,2021-01-24 18:17:00,2021-01-24 22:01:00,2021-01-25 01:00:00,15.437509,75.03749,Masked FIR summary for robbery case 0819.
820,100090042202500002,202500002,2025-12-14,96,42,1,2,1,3,2,9,2025-12-12 04:38:00,2025-12-12 08:07:00,2025-12-12 10:31:00,15.078273,76.821745,Masked FIR summary for kidnapping case 0820.
821,100010003202500006,202500006,2025-01-09,1,3,1,1,2,8,4,1,2025-01-06 13:42:00,2025-01-06 14:37:00,2025-01-06 14:58:00,12.921299,77.562716,Masked FIR summary for vandalism case 0821.
822,100010003202000004,202000004,2020-01-21,1,3,1,1,3,11,3,1,2020-01-16 19:35:00,2020-01-16 21:09:00,2020-01-16 21:55:00,12.91584,77.557402,Masked FIR summary for cheque fraud case 0822.
823,400030015202400001,202400001,2024-04-29,32,15,4,1,4,12,3,3,2024-04-27 12:36:00,2024-04-27 15:39:00,2024-04-27 17:47:00,12.367473,76.613473,Masked FIR summary for drug possession case 0823.
824,100030016202000007,202000007,2020-07-25,36,16,1,2,1,3,4,3,2020-07-24 10:43:00,2020-07-24 11:31:00,2020-07-24 14:29:00,12.269519,76.661247,Masked FIR summary for kidnapping case 0824.
825,800050025202000002,202000002,2020-11-14,55,25,8,2,1,3,6,5,2020-11-10 08:02:00,2020-11-10 11:55:00,2020-11-10 13:17:00,12.758984,74.964667,Masked FIR summary for kidnapping case 0825.
826,100030017202500004,202500004,2025-01-08,37,17,1,1,3,9,2,3,2025-01-03 19:16:00,2025-01-03 19:43:00,2025-01-03 20:04:00,12.280833,76.679178,Masked FIR summary for fraud case 0826.
827,100090041202300003,202300003,2023-06-06,93,41,1,2,4,13,3,9,2023-06-04 18:24:00,2023-06-04 21:25:00,2023-06-04 22:46:00,15.047839,76.937067,Masked FIR summary for drug trafficking case 0827.
828,100010006202300003,202300003,2023-06-21,12,6,1,2,1,1,5,1,2023-06-20 19:59:00,2023-06-20 23:16:00,2023-06-21 01:57:00,13.017508,77.586417,Masked FIR summary for murder case 0828.
829,800060027202300001,202300001,2023-04-04,58,27,8,1,3,10,3,6,2023-03-31 20:39:00,2023-03-31 23:10:00,2023-03-31 23:50:00,15.760948,74.384609,Masked FIR summary for cyber fraud case 0829.
830,100030015202000005,202000005,2020-04-28,32,15,1,1,2,5,1,3,2020-04-26 01:14:00,2020-04-26 02:56:00,2020-04-26 03:36:00,12.348851,76.570098,Masked FIR summary for theft case 0830.
831,400050025202400002,202400002,2024-04-14,55,25,4,1,5,15,2,5,2024-04-10 21:06:00,2024-04-10 21:56:00,2024-04-11 00:45:00,12.748221,74.960408,Masked FIR summary for rioting case 0831.
832,100020012202300006,202300006,2023-08-26,27,12,1,1,5,14,4,2,2023-08-23 05:37:00,2023-08-23 06:19:00,2023-08-23 07:39:00,13.149263,77.558257,Masked FIR summary for unlawful assembly case 0832.
833,100010006202200003,202200003,2022-10-31,11,6,1,2,2,6,3,1,2022-10-29 23:53:00,2022-10-30 03:35:00,2022-10-30 06:12:00,12.992057,77.490986,Masked FIR summary for robbery case 0833.
834,100070034202400003,202400003,2024-11-27,77,34,1,1,5,15,5,7,2024-11-25 23:15:00,2024-11-26 00:11:00,2024-11-26 00:28:00,17.252435,76.823843,Masked FIR summary for rioting case 0834.
835,800010004202000001,202000001,2020-08-17,6,4,8,2,1,3,2,1,2020-08-16 19:30:00,2020-08-16 20:01:00,2020-08-16 22:59:00,13.036536,77.674345,Masked FIR summary for kidnapping case 0835.
836,100100045202100004,202100004,2021-08-04,102,45,1,1,4,12,2,10,2021-07-31 07:04:00,2021-07-31 08:21:00,2021-07-31 09:48:00,13.008862,76.219318,Masked FIR summary for drug possession case 0836.
837,100070033202000002,202000002,2020-08-14,74,33,1,1,2,7,2,7,2020-08-11 04:21:00,2020-08-11 07:57:00,2020-08-11 10:35:00,17.296442,76.77016,Masked FIR summary for burglary case 0837.
838,100020011202000003,202000003,2020-02-28,23,11,1,1,2,7,2,2,2020-02-27 11:08:00,2020-02-27 13:41:00,2020-02-27 15:56:00,13.258632,77.482714,Masked FIR summary for burglary case 0838.
839,100120052202000002,202000002,2020-03-30,116,52,1,1,5,14,3,12,2020-03-27 16:15:00,2020-03-27 18:30:00,2020-03-27 20:49:00,13.353496,74.76322,Masked FIR summary for unlawful assembly case 0839.
840,100110048202300005,202300005,2023-02-17,106,48,1,1,4,12,2,11,2023-02-12 15:08:00,2023-02-12 15:59:00,2023-02-12 18:11:00,13.978467,75.555303,Masked FIR summary for drug possession case 0840.
841,100060029202300001,202300001,2023-06-21,65,29,1,1,4,12,1,6,2023-06-17 01:37:00,2023-06-17 03:09:00,2023-06-17 03:20:00,15.921113,74.601881,Masked FIR summary for drug possession case 0841.
842,100010005202300003,202300003,2023-09-10,7,5,1,2,1,1,3,1,2023-09-07 07:31:00,2023-09-07 10:04:00,2023-09-07 11:42:00,12.93573,77.515701,Masked FIR summary for murder case 0842.
843,400040019202200001,202200001,2022-03-24,40,19,4,1,5,15,3,4,2022-03-20 13:30:00,2022-03-20 17:01:00,2022-03-20 19:09:00,13.339041,77.134599,Masked FIR summary for rioting case 0843.
844,400110050202400001,202400001,2024-10-17,114,50,4,1,2,5,5,11,2024-10-14 02:19:00,2024-10-14 04:31:00,2024-10-14 05:36:00,13.994602,75.59106,Masked FIR summary for theft case 0844.
845,300010004202400001,202400001,2024-07-13,6,4,3,1,4,12,1,1,2024-07-10 21:39:00,2024-07-11 01:17:00,2024-07-11 03:16:00,12.993788,77.645625,Masked FIR summary for drug possession case 0845.
846,400110049202400001,202400001,2024-06-21,110,49,4,2,1,4,2,11,2024-06-19 17:33:00,2024-06-19 19:49:00,2024-06-19 21:41:00,13.980484,75.554028,Masked FIR summary for sexual assault case 0846.
847,100060029202300002,202300002,2023-01-20,64,29,1,1,2,8,3,6,2023-01-18 02:37:00,2023-01-18 05:41:00,2023-01-18 06:52:00,15.855249,74.569962,Masked FIR summary for vandalism case 0847.
848,100010008202500006,202500006,2025-07-13,17,8,1,2,4,13,2,1,2025-07-11 15:44:00,2025-07-11 16:44:00,2025-07-11 17:45:00,12.928824,77.587434,Masked FIR summary for drug trafficking case 0848.
849,100050024202000006,202000006,2020-01-24,52,24,1,1,1,2,5,5,2020-01-24 06:52:00,2020-01-24 09:22:00,2020-01-24 10:14:00,12.891111,74.998087,Masked FIR summary for assault case 0849.
850,400080036202300001,202300001,2023-12-28,81,36,4,1,3,10,3,8,2023-12-27 20:13:00,2023-12-27 21:21:00,2023-12-27 23:31:00,15.488643,75.098172,Masked FIR summary for cyber fraud case 0850.
851,100050025202100006,202100006,2021-01-16,55,25,1,1,3,11,4,5,2021-01-11 09:45:00,2021-01-11 13:39:00,2021-01-11 15:08:00,12.77352,74.951396,Masked FIR summary for cheque fraud case 0851.
852,100120053202300005,202300005,2023-01-01,118,53,1,1,1,2,2,12,2022-12-31 17:36:00,2022-12-31 19:08:00,2022-12-31 20:35:00,13.345801,74.865161,Masked FIR summary for assault case 0852.
853,400010004202300001,202300001,2023-04-23,5,4,4,1,5,15,2,1,2023-04-19 01:16:00,2023-04-19 02:33:00,2023-04-19 03:14:00,12.997551,77.668748,Masked FIR summary for rioting case 0853.
854,100090040202200002,202200002,2022-06-04,88,40,1,1,5,15,3,9,2022-06-03 14:44:00,2022-06-03 15:19:00,2022-06-03 17:48:00,15.17729,76.918125,Masked FIR summary for rioting case 0854.
855,100010003202400005,202400005,2024-04-16,3,3,1,1,2,8,4,1,2024-04-11 19:34:00,2024-04-11 20:19:00,2024-04-11 21:36:00,12.884943,77.572405,Masked FIR summary for vandalism case 0855.
856,100030014202200001,202200001,2022-08-07,28,14,1,1,3,11,2,3,2022-08-06 11:40:00,2022-08-06 13:20:00,2022-08-06 14:05:00,12.363766,76.664337,Masked FIR summary for cheque fraud case 0856.
857,100040019202100003,202100003,2021-04-25,41,19,1,1,2,7,3,4,2021-04-21 20:36:00,2021-04-21 22:32:00,2021-04-22 00:46:00,13.327505,77.144932,Masked FIR summary for burglary case 0857.
858,400050025202300001,202300001,2023-03-06,55,25,4,2,1,3,2,5,2023-03-05 15:22:00,2023-03-05 17:57:00,2023-03-05 19:57:00,12.813968,74.922392,Masked FIR summary for kidnapping case 0858.
859,100050023202200005,202200005,2022-04-15,51,23,1,2,1,4,4,5,2022-04-14 15:28:00,2022-04-14 17:07:00,2022-04-14 18:01:00,12.831959,74.999606,Masked FIR summary for sexual assault case 0859.
860,400100046202300002,202300002,2023-02-13,105,46,4,1,4,12,2,10,2023-02-12 14:57:00,2023-02-12 15:27:00,2023-02-12 18:04:00,12.993439,76.212603,Masked FIR summary for drug possession case 0860.
861,100040021202400007,202400007,2024-06-07,47,21,1,1,3,10,2,4,2024-06-03 08:25:00,2024-06-03 09:19:00,2024-06-03 11:57:00,13.317382,77.10246,Masked FIR summary for cyber fraud case 0861.
862,100080036202100001,202100001,2021-07-13,80,36,1,1,2,7,4,8,2021-07-09 17:39:00,2021-07-09 21:27:00,2021-07-09 21:50:00,15.520644,75.072441,Masked FIR summary for burglary case 0862.
863,100060029202300003,202300003,2023-01-07,66,29,1,1,2,7,4,6,2023-01-04 00:48:00,2023-01-04 01:53:00,2023-01-04 02:21:00,15.929982,74.579672,Masked FIR summary for burglary case 0863.
864,100100045202000002,202000002,2020-04-07,101,45,1,2,2,6,3,10,2020-04-03 10:51:00,2020-04-03 12:53:00,2020-04-03 15:28:00,12.995527,76.193481,Masked FIR summary for robbery case 0864.
865,300080036202200001,202200001,2022-11-23,81,36,3,1,5,15,2,8,2022-11-18 03:19:00,2022-11-18 05:22:00,2022-11-18 06:21:00,15.559449,75.036261,Masked FIR summary for rioting case 0865.
866,100090042202500003,202500003,2025-03-24,94,42,1,1,5,15,1,9,2025-03-23 15:52:00,2025-03-23 17:57:00,2025-03-23 20:30:00,15.108947,76.822574,Masked FIR summary for rioting case 0866.
867,100010008202000004,202000004,2020-03-11,16,8,1,1,2,8,2,1,2020-03-10 13:31:00,2020-03-10 14:34:00,2020-03-10 15:31:00,12.961488,77.642178,Masked FIR summary for vandalism case 0867.
868,400050023202300001,202300001,2023-08-05,50,23,4,1,2,7,4,5,2023-08-03 21:04:00,2023-08-04 00:38:00,2023-08-04 03:32:00,12.777573,74.946204,Masked FIR summary for burglary case 0868.
869,300090040202100001,202100001,2021-06-24,90,40,3,1,1,2,2,9,2021-06-24 09:28:00,2021-06-24 11:37:00,2021-06-24 14:03:00,15.182866,76.990468,Masked FIR summary for assault case 0869.
870,100010004202200004,202200004,2022-08-16,4,4,1,2,4,13,3,1,2022-08-13 12:00:00,2022-08-13 12:19:00,2022-08-13 13:40:00,13.019093,77.681446,Masked FIR summary for drug trafficking case 0870.
871,100010004202200005,202200005,2022-07-18,4,4,1,1,5,14,2,1,2022-07-13 23:04:00,2022-07-14 00:49:00,2022-07-14 03:46:00,12.986685,77.703848,Masked FIR summary for unlawful assembly case 0871.
872,100100044202200003,202200003,2022-06-19,97,44,1,1,5,14,5,10,2022-06-18 23:00:00,2022-06-19 01:03:00,2022-06-19 02:56:00,13.024772,76.059993,Masked FIR summary for unlawful assembly case 0872.
873,300090041202500001,202500001,2025-01-09,93,41,3,1,2,7,3,9,2025-01-06 04:46:00,2025-01-06 05:04:00,2025-01-06 06:37:00,15.058147,76.988189,Masked FIR summary for burglary case 0873.
874,100030014202200002,202200002,2022-07-19,30,14,1,1,4,12,4,3,2022-07-15 00:29:00,2022-07-15 03:26:00,2022-07-15 05:50:00,12.39817,76.701924,Masked FIR summary for drug possession case 0874.
875,100010003202100003,202100003,2021-07-15,1,3,1,2,1,1,3,1,2021-07-14 11:44:00,2021-07-14 15:21:00,2021-07-14 18:10:00,12.879546,77.576367,Masked FIR summary for murder case 0875.
876,100090042202000003,202000003,2020-12-23,95,42,1,1,5,15,2,9,2020-12-19 03:42:00,2020-12-19 04:46:00,2020-12-19 07:33:00,15.014425,76.87035,Masked FIR summary for rioting case 0876.
877,100070034202100003,202100003,2021-02-05,76,34,1,2,1,4,3,7,2021-02-04 10:46:00,2021-02-04 13:33:00,2021-02-04 14:24:00,17.233815,76.779533,Masked FIR summary for sexual assault case 0877.
878,100040019202400003,202400003,2024-06-06,42,19,1,2,1,1,2,4,2024-06-02 21:53:00,2024-06-03 00:54:00,2024-06-03 01:10:00,13.346574,77.100568,Masked FIR summary for murder case 0878.
879,100090041202400002,202400002,2024-08-10,92,41,1,2,2,6,3,9,2024-08-07 15:34:00,2024-08-07 16:49:00,2024-08-07 19:25:00,15.085529,76.974025,Masked FIR summary for robbery case 0879.
880,100010004202200006,202200006,2022-02-11,4,4,1,1,2,5,4,1,2022-02-08 05:53:00,2022-02-08 09:00:00,2022-02-08 11:37:00,13.018541,77.605754,Masked FIR summary for theft case 0880.
881,300100045202100002,202100002,2021-01-18,100,45,3,1,2,5,2,10,2021-01-15 07:26:00,2021-01-15 09:17:00,2021-01-15 12:17:00,13.023241,76.134197,Masked FIR summary for theft case 0881.
882,100030017202300007,202300007,2023-09-05,39,17,1,2,1,4,3,3,2023-08-31 21:03:00,2023-08-31 23:29:00,2023-09-01 01:56:00,12.332191,76.620551,Masked FIR summary for sexual assault case 0882.
883,100120052202100006,202100006,2021-07-24,117,52,1,2,4,13,2,12,2021-07-23 15:34:00,2021-07-23 16:42:00,2021-07-23 19:32:00,13.349337,74.729161,Masked FIR summary for drug trafficking case 0883.
884,400010008202000001,202000001,2020-06-25,17,8,4,2,1,3,6,1,2020-06-24 05:57:00,2020-06-24 09:49:00,2020-06-24 12:02:00,12.900128,77.613276,Masked FIR summary for kidnapping case 0884.
885,100090042202100002,202100002,2021-04-20,95,42,1,2,4,13,4,9,2021-04-15 19:06:00,2021-04-15 22:13:00,2021-04-15 23:09:00,15.030453,76.879432,Masked FIR summary for drug trafficking case 0885.
886,100040020202000007,202000007,2020-05-05,45,20,1,1,4,12,4,4,2020-05-04 20:19:00,2020-05-04 20:39:00,2020-05-04 23:28:00,13.327405,77.109703,Masked FIR summary for drug possession case 0886.
887,100070034202500001,202500001,2025-09-09,78,34,1,2,4,13,3,7,2025-09-05 14:59:00,2025-09-05 17:20:00,2025-09-05 19:05:00,17.246117,76.790546,Masked FIR summary for drug trafficking case 0887.
888,100050024202300006,202300006,2023-01-15,54,24,1,1,3,10,2,5,2023-01-11 22:08:00,2023-01-12 00:35:00,2023-01-12 02:12:00,12.850732,74.939563,Masked FIR summary for cyber fraud case 0888.
889,100110049202300006,202300006,2023-11-23,110,49,1,2,1,1,1,11,2023-11-19 22:24:00,2023-11-19 23:47:00,2023-11-20 01:32:00,13.961336,75.501625,Masked FIR summary for murder case 0889.
890,800080037202500001,202500001,2025-09-04,82,37,8,2,4,13,2,8,2025-09-04 17:04:00,2025-09-04 18:45:00,2025-09-04 19:56:00,15.386275,74.964984,Masked FIR summary for drug trafficking case 0890.
891,100060030202200007,202200007,2022-10-21,69,30,1,1,2,5,3,6,2022-10-19 18:46:00,2022-10-19 21:37:00,2022-10-20 00:32:00,15.784529,74.428913,Masked FIR summary for theft case 0891.
892,100010008202400004,202400004,2024-05-25,18,8,1,1,3,10,5,1,2024-05-24 18:38:00,2024-05-24 19:12:00,2024-05-24 19:53:00,12.93692,77.579359,Masked FIR summary for cyber fraud case 0892.
893,100020010202000004,202000004,2020-03-27,20,10,1,1,2,8,6,2,2020-03-23 06:55:00,2020-03-23 07:29:00,2020-03-23 07:41:00,13.283457,77.449041,Masked FIR summary for vandalism case 0893.
894,100060028202100002,202100002,2021-03-23,62,28,1,2,4,13,2,6,2021-03-22 21:25:00,2021-03-23 00:45:00,2021-03-23 03:30:00,15.905765,74.419856,Masked FIR summary for drug trafficking case 0894.
895,100030016202000008,202000008,2020-11-30,34,16,1,2,4,13,6,3,2020-11-25 05:58:00,2020-11-25 06:21:00,2020-11-25 09:01:00,12.348691,76.67866,Masked FIR summary for drug trafficking case 0895.
896,100070032202100002,202100002,2021-04-27,70,32,1,1,3,10,1,7,2021-04-27 08:23:00,2021-04-27 11:15:00,2021-04-27 13:48:00,17.426882,76.88271,Masked FIR summary for cyber fraud case 0896.
897,100120053202300006,202300006,2023-08-14,119,53,1,1,5,14,2,12,2023-08-10 01:00:00,2023-08-10 03:32:00,2023-08-10 06:03:00,13.328117,74.796559,Masked FIR summary for unlawful assembly case 0897.
898,100080037202500005,202500005,2025-06-18,83,37,1,1,1,2,2,8,2025-06-17 11:00:00,2025-06-17 14:53:00,2025-06-17 15:08:00,15.401799,75.017725,Masked FIR summary for assault case 0898.
899,100010006202400004,202400004,2024-05-04,11,6,1,1,3,10,1,1,2024-04-30 20:02:00,2024-04-30 20:18:00,2024-04-30 22:32:00,13.032295,77.55343,Masked FIR summary for cyber fraud case 0899.
900,100080036202000006,202000006,2020-06-28,80,36,1,1,5,14,5,8,2020-06-25 09:36:00,2020-06-25 11:34:00,2020-06-25 12:53:00,15.545487,75.065499,Masked FIR summary for unlawful assembly case 0900.
